frequency,date,region,usd_flow,tonnes_demand
Monthly,2020-08-31,North America,2477330283.4099998474,38.71417319
Monthly,2020-08-31,Europe,-871146309.810000062,-10.79447281
Monthly,2020-08-31,Asia,494375135.1399999857,8.22705586
Monthly,2020-08-31,Other,108283333.6099999994,1.88916598
Monthly,2020-09-30,North America,2252573007.0499997139,34.73261319
Monthly,2020-09-30,Europe,2375390008.9600000381,33.37894971
Monthly,2020-09-30,Asia,414708365.6399999857,6.2821183
Monthly,2020-09-30,Other,23483043.8599999994,0.64643164
Monthly,2020-10-31,North America,180017504.6800000072,1.86194433
Monthly,2020-10-31,Europe,1432455972.7599999905,22.88524009
Monthly,2020-10-31,Asia,-9622031.1099999994,-0.34414209
Monthly,2020-10-31,Other,-144077571.2299999893,-2.78443327
Monthly,2020-11-30,North America,-3719388336.9899997711,-62.29738969
Monthly,2020-11-30,Europe,-2983513245.6100001335,-46.52802954
Monthly,2020-11-30,Asia,-87946069.5199999958,-2.25153012
Monthly,2020-11-30,Other,-126603954.9900000095,-2.04865458
Monthly,2020-12-31,North America,-1436737312.2900002003,-25.71964944
Monthly,2020-12-31,Europe,-552642249.310000062,-6.47315652
Monthly,2020-12-31,Asia,-121349529.7900000066,-2.14644173
Monthly,2020-12-31,Other,20897324.0599999987,0.48724108
Monthly,2021-01-31,North America,-297274507.8600000143,-6.19133836
Monthly,2021-01-31,Europe,1341221489.8600001335,21.30258665
Monthly,2021-01-31,Asia,19219663.4000000022,0.24415586
Monthly,2021-01-31,Other,181936680.0399999917,2.66761234
Monthly,2021-02-28,North America,-4067601159.3100004196,-70.38792337
Monthly,2021-02-28,Europe,-1053334714.4899998903,-20.95781914
Monthly,2021-02-28,Asia,596334406.8500000238,10.09400652
Monthly,2021-02-28,Other,-27003245.1999999993,-0.38597157
Monthly,2021-03-31,North America,-3777631762.0799999237,-68.76972748
Monthly,2021-03-31,Europe,-2487689747.9000000954,-50.4105184
Monthly,2021-03-31,Asia,427211853.8199999928,7.43934957
Monthly,2021-03-31,Other,-62390382.0700000003,-0.77981281
Monthly,2021-04-30,North America,-1583619786.0099999905,-28.44081102
Monthly,2021-04-30,Europe,508970889.5799999833,12.94987522
Monthly,2021-04-30,Asia,-19384539.3900000006,-0.51510304
Monthly,2021-04-30,Other,10125191.1699999999,0.019231
Monthly,2021-05-31,North America,2079040236.2000000477,34.55292751
Monthly,2021-05-31,Europe,1654460625.8500001431,31.11317534
Monthly,2021-05-31,Asia,-209936285.6099999845,-3.56555891
Monthly,2021-05-31,Other,-68791615.4899999946,-1.01874357
Monthly,2021-06-30,North America,645068007.5699999332,9.95036956
Monthly,2021-06-30,Europe,-532734609.4099999666,-15.7313243
Monthly,2021-06-30,Asia,136176837.6900000274,2.3045678
Monthly,2021-06-30,Other,-30436702.9600000009,-0.88178848
Monthly,2021-07-31,North America,-399829651.3500000238,-7.82802512
Monthly,2021-07-31,Europe,1030448166.3500000238,19.29397973
Monthly,2021-07-31,Asia,62933681.3999999985,1.09850621
Monthly,2021-07-31,Other,17471307.7899999991,0.11145065
Monthly,2021-08-31,North America,-1839946687.3299999237,-32.35912366
Monthly,2021-08-31,Europe,593598937.689999938,8.02497819
Monthly,2021-08-31,Asia,36214733.299999997,0.69941592
Monthly,2021-08-31,Other,-28611388.3599999994,-0.41340674
Monthly,2021-09-30,North America,-312440430.5199999809,-5.45006755
Monthly,2021-09-30,Europe,-632796562.8199999332,-15.53148524
Monthly,2021-09-30,Asia,134113378.4399999976,2.34711476
Monthly,2021-09-30,Other,24447240.1300000027,0.19838456
Monthly,2021-10-31,North America,-858733001.2200000286,-16.02044172
Monthly,2021-10-31,Europe,-683522079.8799999952,-11.0299817
Monthly,2021-10-31,Asia,106409005.5300000012,1.81237721
Monthly,2021-10-31,Other,10798281.6799999997,0.34545667
Monthly,2021-11-30,North America,759792136.3299999237,11.78819365
Monthly,2021-11-30,Europe,221379629.7300000191,0.77170788
Monthly,2021-11-30,Asia,-296998593.8299999833,-5.08287901
Monthly,2021-11-30,Other,57628624.4799999967,0.89921825
Monthly,2021-12-31,North America,-1225473702.1399998665,-22.12742509
Monthly,2021-12-31,Europe,523505001.8499999642,8.38788569
Monthly,2021-12-31,Asia,472740681.6800000072,8.15052836
Monthly,2021-12-31,Other,-68227151.7300000042,-1.30645587
Monthly,2022-01-31,North America,2902115700.3699998856,49.172826
Monthly,2022-01-31,Europe,448347210.9900000095,6.71946084
Monthly,2022-01-31,Asia,-589883150.6799999475,-9.99665735
Monthly,2022-01-31,Other,27116350.8500000015,0.59918404
Monthly,2022-02-28,North America,1403563084.3299999237,22.75158145
Monthly,2022-02-28,Europe,1524773708.2999999523,25.25016164
Monthly,2022-02-28,Asia,-448636807.5600000024,-7.40864778
Monthly,2022-02-28,Other,195920,-0.10343798
Monthly,2022-03-31,North America,6283528784.4000005722,100.25211727
Monthly,2022-03-31,Europe,5276495006.9300003052,81.29100064
Monthly,2022-03-31,Asia,173622642.6299999952,2.64115671
Monthly,2022-03-31,Other,88670316.2600000054,1.40542265
Monthly,2022-04-30,North America,1074556796.3999998569,15.84407212
Monthly,2022-04-30,Europe,1779508597.5,18.30792561
Monthly,2022-04-30,Asia,-38840920.8299999982,-0.95892939
Monthly,2022-04-30,Other,29550761.6799999997,0.27614591
Monthly,2022-05-31,North America,-1974156507.8500001431,-33.79537255
Monthly,2022-05-31,Europe,-976300957.9800000191,-14.20930939
Monthly,2022-05-31,Asia,-74014207.549999997,-1.2859602
Monthly,2022-05-31,Other,-22304261.9800000004,-0.21860617
Monthly,2022-06-30,North America,-1516025852.5900001526,-26.29614064
Monthly,2022-06-30,Europe,-240443782.5399999917,-6.97069417
Monthly,2022-06-30,Asia,69481220.1400000006,1.12734148
Monthly,2022-06-30,Other,8550827.1899999995,0.16862827
Monthly,2022-07-31,North America,-2769445257.5399999619,-49.23099564
Monthly,2022-07-31,Europe,-2100788944.129999876,-40.59994739
Monthly,2022-07-31,Asia,446588705.4600000381,8.10123537
Monthly,2022-07-31,Other,-44511681.8799999952,-1.12750884
Monthly,2022-08-31,North America,-2240328308.7800002098,-40.74292533
Monthly,2022-08-31,Europe,-297445980.5199999809,-10.60385969
Monthly,2022-08-31,Asia,-431893665.4600000381,-7.56747049
Monthly,2022-08-31,Other,71669785.8200000077,1.18600136
Monthly,2022-09-30,North America,-3189431664.3799996376,-60.36053884
Monthly,2022-09-30,Europe,-1899923462.3399999142,-41.49347293
Monthly,2022-09-30,Asia,6159636.0600000005,0.00311626
Monthly,2022-09-30,Other,-50754587.6499999985,-1.28614951
Monthly,2022-10-31,North America,-2109592713.7899997234,-39.98774125
Monthly,2022-10-31,Europe,-741685827.8400000334,-14.01145412
Monthly,2022-10-31,Asia,-255823925.1399999857,-4.81321255
Monthly,2022-10-31,Other,-467296.65,0.0356728
Monthly,2022-11-30,North America,-1094302738.7400000095,-20.94611941
Monthly,2022-11-30,Europe,-600877036.7099999189,-2.86642035
Monthly,2022-11-30,Asia,-90163182.5600000024,-1.5347183
Monthly,2022-11-30,Other,-37137254.4600000009,-0.49184798
Monthly,2022-12-31,North America,529851900.8600000143,8.72022867
Monthly,2022-12-31,Europe,-1104796712.9399998188,-13.81583342
Monthly,2022-12-31,Asia,46335810.6400000006,0.82977542
Monthly,2022-12-31,Other,-19557948.8399999999,-0.21490138
Monthly,2023-01-31,North America,559735215.9099999666,8.80252887
Monthly,2023-01-31,Europe,-2075492780.4099998474,-32.99728238
Monthly,2023-01-31,Asia,-242127969.6800000072,-3.91622812
Monthly,2023-01-31,Other,104281916.8700000048,1.7272593
Monthly,2023-02-28,North America,-537628515.1900000572,-9.98215953
Monthly,2023-02-28,Europe,-1227345807.6800000668,-25.39510752
Monthly,2023-02-28,Asia,-328046.21,-0.05152801
Monthly,2023-02-28,Other,82752864.1099999994,1.26462134
Monthly,2023-03-31,North America,806808141.7900000811,11.51602485
Monthly,2023-03-31,Europe,926922730.8700000048,18.38934256
Monthly,2023-03-31,Asia,205296861.650000006,3.33131135
Monthly,2023-03-31,Other,-62684040.5299999937,-1.14523274
Monthly,2023-04-30,North America,987416388.0700000525,15.08224612
Monthly,2023-04-30,Europe,-217238009.6999999881,-0.61297052
Monthly,2023-04-30,Asia,20623615.3599999994,0.23812619
Monthly,2023-04-30,Other,48507451.4900000021,0.79199681
Monthly,2023-05-31,North America,1403442433.8999998569,21.29899075
Monthly,2023-05-31,Europe,233205787.3599999845,-2.044247
Monthly,2023-05-31,Asia,11637977.7200000007,0.14849415
Monthly,2023-05-31,Other,24529154.7399999984,0.03914179
Monthly,2023-06-30,North America,-1666144906.3899998665,-26.91520334
Monthly,2023-06-30,Europe,-1839852499.7899999619,-26.03237129
Monthly,2023-06-30,Asia,74983421.9600000083,1.17128275
Monthly,2023-06-30,Other,-268230961.6800000072,-3.97944812
Monthly,2023-07-31,North America,-987133959.75,-16.28964557
Monthly,2023-07-31,Europe,-1306964317.5999999046,-18.63369815
Monthly,2023-07-31,Asia,134824534.5,1.98948162
Monthly,2023-07-31,Other,-93537881.6099999994,-1.66358801
Monthly,2023-08-31,North America,-2677634836.4000000954,-44.22046114
Monthly,2023-08-31,Europe,-303927443.0799999833,-8.04424536
Monthly,2023-08-31,Asia,433426916.8299999833,6.65085275
Monthly,2023-08-31,Other,23891387.7300000004,0.18918234
Monthly,2023-09-30,North America,-2141555603.3100001812,-35.29638023
Monthly,2023-09-30,Europe,-1293673335.9200000763,-27.25387461
Monthly,2023-09-30,Asia,315980017.75,4.87612895
Monthly,2023-09-30,Other,83403.64,-0.04745116
Monthly,2023-10-31,North America,-1599000385.3699998856,-27.51617039
Monthly,2023-10-31,Europe,-622175573.3300000429,-11.32992412
Monthly,2023-10-31,Asia,88814449.3000000119,1.3822285
Monthly,2023-10-31,Other,57567934.9600000009,0.97071658
Monthly,2023-11-30,North America,657306386.2899999619,10.36906997
Monthly,2023-11-30,Europe,-1594033918.8400001526,-19.96177353
Monthly,2023-11-30,Asia,56922631.5200000033,0.74572516
Monthly,2023-11-30,Other,-20928378.5300000012,-0.2935418
Monthly,2023-12-31,North America,715480927.9600000381,11.21459828
Monthly,2023-12-31,Europe,-2053326321.7200000286,-25.00048757
Monthly,2023-12-31,Asia,228453090.3100000024,3.38994302
Monthly,2023-12-31,Other,33394256.7699999996,1.01132761
Monthly,2024-01-31,North America,-2290066402.75,-36.21262725
Monthly,2024-01-31,Europe,-730170217.7099999189,-17.55768079
Monthly,2024-01-31,Asia,242521339.9900000095,3.47580174
Monthly,2024-01-31,Other,8096320.9199999999,-0.4346342
Monthly,2024-02-29,North America,-2381840940.9000000954,-36.75972553
Monthly,2024-02-29,Europe,-717530606.5500000715,-14.68373332
Monthly,2024-02-29,Asia,233181974.099999994,3.26406207
Monthly,2024-02-29,Other,-23963930.75,-0.46160815
Monthly,2024-03-31,North America,357836744.1099999547,4.78760016
Monthly,2024-03-31,Europe,-1423984203.8099999428,-22.0162959
Monthly,2024-03-31,Asia,244391218.9499999881,3.55049078
Monthly,2024-03-31,Other,23068610.1000000015,0.45690709
Monthly,2024-04-30,North America,124310286.299999997,1.11974564
Monthly,2024-04-30,Europe,-3705397339.0999999046,-52.31780903
Monthly,2024-04-30,Asia,1512110139.3099999428,19.49474401
Monthly,2024-04-30,Other,-64611940.2100000009,-1.03749708
Monthly,2024-05-31,North America,-138810908.7900000215,-2.29991065
Monthly,2024-05-31,Europe,286915520.25,5.65312545
Monthly,2024-05-31,Asia,417079895.1899999976,5.24595915
Monthly,2024-05-31,Other,-18095206.7300000004,-0.23186488
Monthly,2024-06-30,North America,-572537609.2300000191,-8.21611191
Monthly,2024-06-30,Europe,1401575435.6400001049,17.92031885
Monthly,2024-06-30,Asia,572604161.8999999762,7.3769869
Monthly,2024-06-30,Other,37355514.7800000012,0.65407697
Monthly,2024-07-31,North America,2016247948.3899998665,25.68710706
Monthly,2024-07-31,Europe,1160282574.9800000191,16.59716623
Monthly,2024-07-31,Asia,398950821.8000000119,4.87307689
Monthly,2024-07-31,Other,79233862.6099999994,0.89955972
Monthly,2024-08-31,North America,1423854439.2699999809,17.17231446
Monthly,2024-08-31,Europe,371506862.969999969,8.02244933
Monthly,2024-08-31,Asia,61650597.1300000027,0.64761002
Monthly,2024-08-31,Other,263864184.3400000036,3.1968603
Monthly,2024-09-30,North America,1360878568.6500000954,16.21701362
Monthly,2024-09-30,Europe,-244343136.8999999762,-1.7226779
Monthly,2024-09-30,Asia,200664976.900000006,2.27816156
Monthly,2024-09-30,Other,120285630.5400000066,1.94345852
Monthly,2024-10-31,North America,2694215856.3900003433,30.52975151
Monthly,2024-10-31,Europe,-564805093.4599999189,-11.19035958
Monthly,2024-10-31,Asia,2132387090.5399999619,24.19211739
Monthly,2024-10-31,Other,67644137.1599999964,0.55108323
Monthly,2024-11-30,North America,79128295.6299999952,0.75247986
Monthly,2024-11-30,Europe,-1929627659.1799998283,-26.37636911
Monthly,2024-11-30,Asia,-74817014.8799999952,-1.54697232
Monthly,2024-11-30,Other,-59851795.299999997,-0.79394076
Monthly,2024-12-31,North America,-341646946.3899999857,-4.74662383
Monthly,2024-12-31,Europe,337240250.1899999976,-0.36693951
Monthly,2024-12-31,Asia,789952040.1800000668,9.33304774
Monthly,2024-12-31,Other,34789163.1899999976,-0.03926943
Monthly,2025-01-31,North America,-499400710.4099999666,-5.86181684
Monthly,2025-01-31,Europe,3474065322.5199999809,39.69467712
Monthly,2025-01-31,Asia,118117747.6099999994,0.85627942
Monthly,2025-01-31,Other,66305120.5700000003,1.00286107
Monthly,2025-02-28,North America,6823419870.6400003433,72.23195708
Monthly,2025-02-28,Europe,163650143.1099999845,2.18628802
Monthly,2025-02-28,Asia,2469353419.8600001335,26.22120872
Monthly,2025-02-28,Other,159092837.900000006,1.26848938
Monthly,2025-03-31,North America,6537886805.3800001144,67.44472857
Monthly,2025-03-31,Europe,1020816703.0099999905,13.81039217
Monthly,2025-03-31,Asia,1076967198.6999998093,10.56505206
Monthly,2025-03-31,Other,98761840.3100000024,1.34348207
Monthly,2025-04-30,North America,4506531889.6700000763,44.21349798
Monthly,2025-04-30,Europe,-815315502.3700000048,-0.66452081
Monthly,2025-04-30,Asia,7318949635.3499994278,69.6336477
Monthly,2025-04-30,Other,213374590.4699999988,2.16056815
Monthly,2025-05-31,North America,-1539962226.8099999428,-15.58393743
Monthly,2025-05-31,Europe,228083927.0500000119,1.63297158
Monthly,2025-05-31,Asia,-476388737.719999969,-4.6580025
Monthly,2025-05-31,Other,-27058914.4299999997,-0.37022995
Monthly,2025-06-30,North America,4842974498.3900003433,44.31929532
Monthly,2025-06-30,Europe,2007555453.0799999237,23.21802371
Monthly,2025-06-30,Asia,627397498.9700000286,5.47103938
Monthly,2025-06-30,Other,147598737.4600000083,1.76458284
Monthly,2025-07-31,North America,1445249793.2899999619,12.46347794
Monthly,2025-07-31,Europe,1768335379.0399999619,10.94337174
Monthly,2025-07-31,Asia,75447792.6899999976,0.63322105
Monthly,2025-07-31,Other,-95230619.3299999982,-1.45506443
Monthly,2025-08-31,North America,4101692392.75,37.08063975
Monthly,2025-08-31,Europe,1997022524.0599999428,21.28582729
Monthly,2025-08-31,Asia,-436800631.7399999499,-4.1824848
Monthly,2025-08-31,Other,-49516949.4600000009,-0.20589899
Monthly,2025-09-30,North America,10597266897.609998703,89.39221626
Monthly,2025-09-30,Europe,4416124622.9899997711,37.43764633
Monthly,2025-09-30,Asia,2371932068.7300000191,20.8522853
Monthly,2025-09-30,Other,174939402.8799999952,1.43853369
Monthly,2025-10-31,North America,6490663979.9399995804,47.18754982
Monthly,2025-10-31,Europe,-4356159138.6199998856,-36.55020822
Monthly,2025-10-31,Asia,6452309881.4399995804,46.55425587
Monthly,2025-10-31,Other,55850261.9100000039,0.34392886
Monthly,2025-11-30,North America,1053718710.2699999809,7.3319885
Monthly,2025-11-30,Europe,981314616.9599999189,7.89051375
Monthly,2025-11-30,Asia,3575071118.2999997139,26.60197094
Monthly,2025-11-30,Other,-38228689.0199999958,-0.35120612
Monthly,2025-12-31,North America,6218736667.2300004959,44.45410227
Monthly,2025-12-31,Europe,1049604828.5100001097,12.22508062
Monthly,2025-12-31,Asia,2606763244.1699995995,18.10150116
Monthly,2025-12-31,Other,200134733.5300000012,1.94305706
Monthly,2026-01-31,North America,6786596528.6700000763,43.40294174
Monthly,2026-01-31,Europe,1941515860.5700001717,12.6949792
Monthly,2026-01-31,Asia,9709032308.1999988556,62.52367645
Monthly,2026-01-31,Other,295422101.7599999905,1.84949583
Monthly,2026-02-28,North America,4698232519.279999733,27.85944339
Monthly,2026-02-28,Europe,-1783710897.5599999428,-13.01592143
Monthly,2026-02-28,Asia,2374111941.5500001907,11.1120652
Monthly,2026-02-28,Other,16669404.25,0.27652879
Monthly,2026-03-31,North America,-13520527508.609998703,-86.97089216
Monthly,2026-03-31,Europe,-163969811.8299999833,-7.47395859
Monthly,2026-03-31,Asia,1969207828.3400001526,10.57781668
Monthly,2026-03-31,Other,-27605269.8999999985,-0.40601842
Monthly,2026-04-30,North America,1001941473.6100000143,6.05032549
Monthly,2026-04-30,Europe,3653892913.8899998665,26.85871289
Monthly,2026-04-30,Asia,1823661323.6999998093,11.3985355
Monthly,2026-04-30,Other,105902613.1300000101,0.88513715
Monthly,2026-05-31,North America,-1079035649.7799999714,-8.52191327
Monthly,2026-05-31,Europe,334332286.0299999714,1.21045513
Monthly,2026-05-31,Asia,-1173876625.7400000095,-8.38744738
Monthly,2026-05-31,Other,-14386558.4100000001,-0.06007072
Monthly,2026-06-30,North America,-5544743900.7100000381,-42.35691774
Monthly,2026-06-30,Europe,-1098558082.2899999619,-14.25526576
Monthly,2026-06-30,Asia,-2331373324.6199998856,-17.85122204
Monthly,2026-06-30,Other,-262174974.9799999893,-2.30494771
Monthly,2026-07-31,North America,70635015.5100000054,0.28355354
Monthly,2026-07-31,Europe,2139518871.1699998379,17.34367476
Monthly,2026-07-31,Asia,616002962.2200000286,4.86552257
Monthly,2026-07-31,Other,139748642.8599999845,0.99205609
Weekly,2018-01-05,North America,-7251213.2999999998,-0.39534062
Weekly,2018-01-05,Europe,145808359.8000000119,4.7665363
Weekly,2018-01-05,Asia,-9514745.5399999991,-0.22084098
Weekly,2018-01-05,Other,46136,0.26391002
Weekly,2018-01-12,North America,-120792920,-2.60170032
Weekly,2018-01-12,Europe,-54101438.6599999964,-0.50312626
Weekly,2018-01-12,Asia,-70291289.6600000113,-1.6422011
Weekly,2018-01-12,Other,-117505.94,-0.02753213
Weekly,2018-01-19,North America,978369791.3300000429,22.33415259
Weekly,2018-01-19,Europe,57903652.0900000036,2.43465012
Weekly,2018-01-19,Asia,-4555532.4500000002,-0.08819619
Weekly,2018-01-19,Other,-2926360.04,-0.08663972
Weekly,2018-01-26,North America,282175540,6.57193552
Weekly,2018-01-26,Europe,-44426536.3699999973,2.58885858
Weekly,2018-01-26,Asia,45652242.3500000015,1.03435304
Weekly,2018-01-26,Other,239649.89,0.06999964
Weekly,2018-02-02,North America,-152648324.0600000024,-3.90826869
Weekly,2018-02-02,Europe,-174395210.9399999976,-3.11357556
Weekly,2018-02-02,Asia,13359088.7899999991,0.30821793
Weekly,2018-02-02,Other,-14997630.3800000008,-0.45393147
Weekly,2018-02-09,North America,-785586700,-18.74745703
Weekly,2018-02-09,Europe,-76035429.6700000018,-4.52568249
Weekly,2018-02-09,Asia,57814919.0600000024,1.33894591
Weekly,2018-02-09,Other,4593796.5099999998,-0.03489976
Weekly,2018-02-16,North America,279865038.3999999762,5.80101302
Weekly,2018-02-16,Europe,-2708722,1.98205917
Weekly,2018-02-16,Asia,199923265.1599999964,4.65939469
